order_id,customer_id,product,category,quantity,price,discount,order_date,region,delivered
50604,1394,Portátil Air,Electrónica,2,1250.45,0.2,2024-08-27,Oeste,Yes
50605,1157,Zapatillas Running,Ropa,1,91.4,0.0,2024-06-20,Oeste,Yes
50606,1141,Sartén Antiadherente,Hogar,1,29.88,,2024-03-27,Norte,Yes
50607,1143,Muñeca Interactiva,Juguetes,2,47.25,0.2,2025-04-04,,Yes
50608,1256,Cafetera Espresso,Hogar,2,236.52,0.2,2024-03-21,Sur,Yes
50609,1264,Sartén Antiadherente,Hogar,1,32.22,,2024-11-21,Sur,Yes
50610,1190,Smartphone X,Electrónica,1,625.82,0.0,2024-10-02,Oeste,Yes
50611,1029,Smartphone X,Electrónica,1,704.7,0.3,2025-08-14,Este,No
50612,1395,Auriculares Pro,Electrónica,1,120.57,0.0,2025-07-24,Oeste,Yes
50613,1089,Aspiradora Ciclónica,Hogar,4,154.08,0.0,2025-05-23,Sur,Yes
50614,1038,Camiseta Básica,Ropa,6,12.88,0.05,2025-04-06,Este,Yes
50615,1239,Portátil Air,Electrónica,2,1238.62,0.0,2024-12-24,Sur,Yes
50616,1165,Cafetera Espresso,Hogar,2,258.91,0.0,2024-09-08,Norte,Yes
50617,1247,Juego Bloques 500pzs,Juguetes,3,39.42,0.5,2024-05-31,Norte,Yes
50618,1351,Zapatillas Running,Ropa,3,107.22,0.2,2025-08-14,,No
50619,1039,Coche Teledirigido,Juguetes,1,54.08,0.3,2024-09-28,Norte,Yes
50620,1114,Cafetera Espresso,Hogar,1,275.64,0.0,2024-10-22,Oeste,Yes
50621,1207,Cafetera Espresso,Hogar,2,266.81,0.0,2024-05-17,Norte,Yes
50622,1316,Coche Teledirigido,Juguetes,2,61.38,0.0,2024-07-30,Norte,Yes
50623,1241,Portátil Air,Electrónica,1,1127.24,0.05,2025-02-12,Oeste,Yes
50624,1154,Juego Bloques 500pzs,Juguetes,1,45.48,0.0,2024-10-21,Norte,Yes
50625,1245,Muñeca Interactiva,Juguetes,1,37.71,0.15,2025-01-16,Oeste,Yes
50626,1392,Muñeca Interactiva,Juguetes,1,39.08,0.5,2024-06-25,Este,Yes
50627,1193,Sartén Antiadherente,Hogar,2,31.44,0.05,2024-04-15,Norte,Yes
50628,1354,Juego Bloques 500pzs,Juguetes,3,38.58,0.0,2025-06-30,Este,Yes
50629,1312,Coche Teledirigido,Juguetes,2,63.63,0.0,2024-10-24,Este,Yes
50630,1121,Coche Teledirigido,Juguetes,1,58.67,0.0,2024-09-15,Este,No
50631,1100,Coche Teledirigido,Juguetes,1,57.0,0.0,2024-08-05,Oeste,Yes
50632,1309,Juego Bloques 500pzs,Juguetes,4,43.23,0.05,2025-02-25,Este,Yes
50633,1083,Chaqueta Invierno,Ropa,2,80.98,0.0,2025-01-04,Este,Yes
50634,1135,Cafetera Espresso,Hogar,1,233.42,0.05,2024-09-30,Sur,Yes
50635,1095,Chaqueta Invierno,Ropa,1,66.53,0.2,2025-07-25,Este,No
50636,1243,Juego Bloques 500pzs,Juguetes,4,46.28,0.0,2025-07-09,Oeste,Yes
50637,1118,Juego Bloques 500pzs,Juguetes,4,46.64,0.0,2024-06-17,Este,Yes
50638,1264,Muñeca Interactiva,Juguetes,5,38.46,0.0,2025-02-16,Este,Yes
50639,1374,Aspiradora Ciclónica,Hogar,3,146.22,0.0,2025-08-14,Sur,Yes
50640,1332,Zapatillas Running,Ropa,2,95.59,0.05,2024-11-24,Este,Yes
50641,1380,Auriculares Pro,Electrónica,2,115.78,0.15,2024-03-17,Oeste,Yes
50642,1010,Aspiradora Ciclónica,Hogar,1,147.57,0.2,2024-05-12,Norte,Yes
50643,1183,Sartén Antiadherente,Hogar,3,30.32,0.1,2025-03-02,Norte,Yes
50644,1089,Sartén Antiadherente,Hogar,2,33.89,0.0,2025-07-09,Este,Yes
50645,1368,Cafetera Espresso,Hogar,1,242.68,0.0,2024-05-10,Sur,Yes
50646,1285,Coche Teledirigido,Juguetes,5,57.15,0.0,2024-12-26,Este,Yes
50647,1129,Auriculares Pro,Electrónica,2,146.65,0.0,2024-11-28,Norte,Yes
50648,1226,Zapatillas Running,Ropa,1,97.34,0.2,2024-08-04,Sur,Yes
50649,1243,Cafetera Espresso,Hogar,1,254.91,0.05,2025-02-10,Este,Yes
50650,1199,Juego Bloques 500pzs,Juguetes,5,43.84,,2025-06-25,Este,Yes
50651,1190,Juego Bloques 500pzs,Juguetes,6,43.12,0.0,2024-07-10,Este,Yes
50652,1023,Juego Bloques 500pzs,Juguetes,2,38.11,0.0,2024-03-30,Este,No
50653,1181,Coche Teledirigido,Juguetes,7,63.0,0.3,2024-09-14,Este,Yes
50654,1140,Muñeca Interactiva,Juguetes,5,40.22,0.0,2024-08-20,Oeste,Yes
50655,1328,Aspiradora Ciclónica,Hogar,4,157.01,0.0,2025-04-04,,Yes
50656,1347,Portátil Air,Electrónica,5,1187.48,0.0,2024-12-20,Este,Yes
50657,1301,Sartén Antiadherente,Hogar,2,33.65,0.15,2024-03-10,Este,No
50658,1013,Cafetera Espresso,Hogar,4,221.9,0.05,2024-09-03,Norte,Yes
50659,1337,Auriculares Pro,Electrónica,2,123.67,,2025-04-08,Norte,Yes
50660,1159,Juego Bloques 500pzs,Juguetes,3,41.42,0.0,2024-11-17,Este,Yes
50661,1167,Sartén Antiadherente,Hogar,1,35.97,0.0,2025-01-04,Oeste,No
50662,1379,Muñeca Interactiva,Juguetes,3,41.39,0.2,2024-07-24,Este,No
50663,1347,Portátil Air,Electrónica,7,1014.13,0.0,2024-08-23,Norte,Yes
50664,1021,Coche Teledirigido,Juguetes,1,52.75,0.0,2024-05-11,Este,Yes
50665,1144,Zapatillas Running,Ropa,8,94.12,0.05,2024-04-14,Norte,Yes
50666,1300,Sartén Antiadherente,Hogar,2,30.94,0.0,2024-03-21,Este,Yes
50667,1216,Aspiradora Ciclónica,Hogar,1,144.26,0.0,2025-02-06,Oeste,Yes
50668,1104,Sartén Antiadherente,Hogar,1,36.36,0.15,2024-05-26,Este,Yes
50669,1210,Coche Teledirigido,Juguetes,4,60.29,0.05,2025-01-10,Este,Yes
50670,1347,Portátil Air,Electrónica,2,1238.85,0.0,2025-08-06,Sur,Yes
50671,1090,Cafetera Espresso,Hogar,1,236.94,0.0,2025-03-18,Sur,Yes
50672,1299,Muñeca Interactiva,Juguetes,3,40.97,0.1,2025-01-10,Oeste,Yes
50673,1294,Portátil Air,Electrónica,1,1167.07,0.0,2024-05-04,Este,Yes
50674,1355,Camiseta Básica,Ropa,2,11.76,0.0,2024-11-24,Sur,Yes
50675,1120,Zapatillas Running,Ropa,5,99.06,0.05,2025-07-03,Sur,Yes
50676,1087,Cafetera Espresso,Hogar,3,220.61,0.05,2024-09-27,Norte,No
50677,1220,Muñeca Interactiva,Juguetes,4,43.36,0.4,2025-05-28,Norte,Yes
50678,1213,Juego Bloques 500pzs,Juguetes,2,45.57,0.0,2025-03-24,Norte,Yes
50679,1164,Juego Bloques 500pzs,Juguetes,8,49.03,0.0,2024-07-25,Sur,Yes
50680,1312,Zapatillas Running,Ropa,1,87.85,,2024-05-17,Oeste,Yes
50681,1320,Aspiradora Ciclónica,Hogar,1,148.73,0.1,2024-03-10,Sur,Yes
50682,1099,Portátil Air,Electrónica,1,1101.48,0.0,2024-07-30,,No
50683,1319,Zapatillas Running,Ropa,2,96.66,0.05,2024-08-30,Norte,Yes
50684,1093,Portátil Air,Electrónica,3,1204.54,0.0,2025-02-24,Sur,Yes
50685,1164,Smartphone X,Electrónica,3,676.28,0.2,2025-01-09,Oeste,Yes
50686,1011,Coche Teledirigido,Juguetes,1,54.81,0.2,2024-11-19,Sur,Yes
50687,1137,Juego Bloques 500pzs,Juguetes,1,41.01,0.0,2025-04-01,Oeste,Yes
50688,1384,Sartén Antiadherente,Hogar,3,31.89,0.4,2025-04-27,Oeste,Yes
50689,1178,Smartphone X,Electrónica,8,676.22,0.4,2025-03-27,Norte,Yes
50690,1285,Auriculares Pro,Electrónica,1,122.81,0.0,2025-07-06,Este,Yes
50691,1044,Auriculares Pro,Electrónica,1,142.97,0.0,2024-09-14,Oeste,Yes
50692,1255,Cafetera Espresso,Hogar,1,247.57,0.05,2025-05-27,Sur,Yes
50693,1149,Portátil Air,Electrónica,2,1305.59,0.0,2024-10-17,Norte,Yes
50694,1298,Camiseta Básica,Ropa,1,11.55,0.0,2024-06-10,Oeste,Yes
50695,1372,Coche Teledirigido,Juguetes,1,60.01,0.0,2024-05-20,Oeste,Yes
50696,1213,Coche Teledirigido,Juguetes,3,58.77,0.4,2024-04-20,Este,Yes
50697,1042,Juego Bloques 500pzs,Juguetes,1,39.65,0.0,2025-08-07,Este,Yes
50698,1191,Camiseta Básica,Ropa,2,13.2,0.15,2024-06-02,Norte,No
50699,1050,Sartén Antiadherente,Hogar,1,31.7,0.0,2025-06-02,Oeste,Yes
50700,1180,Portátil Air,Electrónica,6,1261.65,0.0,2025-05-05,,Yes
50701,1025,Coche Teledirigido,Juguetes,2,55.89,0.2,2024-10-28,Norte,Yes
50702,1257,Auriculares Pro,Electrónica,1,127.51,0.0,2025-07-15,Este,Yes
50703,1125,Cafetera Espresso,Hogar,1,233.89,0.0,2025-07-12,Oeste,Yes
50704,1081,Sartén Antiadherente,Hogar,3,34.77,0.0,2025-07-22,Oeste,Yes
50705,1007,Juego Bloques 500pzs,Juguetes,5,45.98,0.1,2024-11-28,Norte,Yes
50706,1356,Zapatillas Running,Ropa,1,97.44,0.0,2024-08-11,Norte,Yes
50707,1335,Auriculares Pro,Electrónica,1,141.26,0.0,2024-03-25,Oeste,Yes
50708,1325,Juego Bloques 500pzs,Juguetes,1,48.64,0.0,2025-06-05,,Yes
50709,1024,Aspiradora Ciclónica,Hogar,3,167.52,0.0,2025-06-23,Este,Yes
50710,1140,Zapatillas Running,Ropa,6,85.55,0.0,2024-12-20,Este,Yes
50711,1389,Chaqueta Invierno,Ropa,2,75.15,0.05,2024-04-08,Sur,Yes
50712,1232,Chaqueta Invierno,Ropa,1,73.45,0.0,2025-05-26,Sur,Yes
50713,1052,Zapatillas Running,Ropa,4,99.84,0.0,2024-08-11,Norte,Yes
50714,1057,Camiseta Básica,Ropa,3,12.14,0.1,2024-12-27,Norte,Yes
50715,1106,Camiseta Básica,Ropa,1,10.83,0.1,2025-02-26,Norte,Yes
50716,1389,Camiseta Básica,Ropa,1,11.84,0.0,2024-05-20,Oeste,Yes
50717,1068,Smartphone X,Electrónica,2,625.89,0.0,2024-04-04,Norte,Yes
50718,1362,Muñeca Interactiva,Juguetes,4,38.85,0.0,2024-04-13,Norte,Yes
50719,1272,Portátil Air,Electrónica,3,1060.06,0.4,2025-08-09,Este,Yes
50720,1369,Auriculares Pro,Electrónica,3,133.78,0.0,2025-08-08,Norte,Yes
50721,1331,Auriculares Pro,Electrónica,4,132.41,0.0,2024-10-21,,Yes
50722,1133,Muñeca Interactiva,Juguetes,1,44.21,0.0,2024-10-20,Este,Yes
50723,1332,Zapatillas Running,Ropa,1,100.64,0.0,2024-10-10,Sur,Yes
50724,1068,Camiseta Básica,Ropa,1,11.64,0.0,2024-09-09,Este,Yes
50725,1117,Chaqueta Invierno,Ropa,5,83.52,0.0,2024-12-24,Oeste,Yes
50726,1085,Auriculares Pro,Electrónica,2,116.38,0.1,2024-09-12,Norte,Yes
50727,1054,Camiseta Básica,Ropa,1,11.19,0.05,2025-02-02,Oeste,Yes
50728,1037,Portátil Air,Electrónica,1,1226.96,0.1,2024-09-25,Oeste,Yes
50729,1075,Juego Bloques 500pzs,Juguetes,3,38.2,0.15,2025-02-09,Oeste,Yes
50730,1049,Smartphone X,Electrónica,3,697.18,0.0,2025-08-01,Este,Yes
50731,1153,Zapatillas Running,Ropa,3,88.22,0.3,2024-06-21,Este,Yes
50732,1029,Juego Bloques 500pzs,Juguetes,1,45.32,0.1,2024-04-04,Este,Yes
50733,1025,Coche Teledirigido,Juguetes,6,54.55,0.15,2024-12-15,,Yes
50734,1396,Sartén Antiadherente,Hogar,4,32.95,0.1,2024-05-05,Norte,Yes
50735,1036,Portátil Air,Electrónica,3,1200.62,0.0,2024-07-06,Oeste,Yes
50736,1030,Chaqueta Invierno,Ropa,3,86.74,0.0,2025-05-08,Este,Yes
50737,1013,Portátil Air,Electrónica,5,1199.57,0.0,2024-10-16,Oeste,Yes
50738,1054,Aspiradora Ciclónica,Hogar,6,150.45,0.0,2024-12-27,Sur,No
50739,1212,Camiseta Básica,Ropa,2,11.79,0.05,2025-05-01,Norte,Yes
50740,1331,Aspiradora Ciclónica,Hogar,2,144.04,0.0,2024-05-10,Sur,Yes
50741,1294,Aspiradora Ciclónica,Hogar,2,163.52,0.0,2024-11-18,Sur,Yes
50742,1233,Muñeca Interactiva,Juguetes,4,40.61,0.3,2024-03-19,Sur,Yes
50743,1035,Chaqueta Invierno,Ropa,3,92.65,0.1,2024-11-30,Sur,Yes
50744,1310,Muñeca Interactiva,Juguetes,1,37.3,0.05,2024-07-02,Norte,Yes
50745,1015,Chaqueta Invierno,Ropa,1,77.52,0.0,2025-07-14,Este,Yes
50746,1253,Cafetera Espresso,Hogar,5,238.96,0.05,2024-07-22,Sur,Yes
50747,1164,Aspiradora Ciclónica,Hogar,5,161.36,0.2,2024-06-18,Oeste,Yes
50748,1353,Juego Bloques 500pzs,Juguetes,7,46.2,0.1,2024-03-08,Norte,Yes
50749,1124,Zapatillas Running,Ropa,2,94.65,0.05,2024-05-13,Sur,Yes
50750,1256,Juego Bloques 500pzs,Juguetes,4,48.42,0.05,2024-06-27,Sur,No
50751,1176,Chaqueta Invierno,Ropa,4,75.59,0.0,2024-07-04,,Yes
50752,1209,Zapatillas Running,Ropa,1,101.56,0.1,2025-04-10,Sur,Yes
50753,1376,Zapatillas Running,Ropa,1,98.58,0.5,2025-07-01,,No
50754,1286,Cafetera Espresso,Hogar,8,248.79,0.0,2025-06-13,Oeste,Yes
50755,1166,Aspiradora Ciclónica,Hogar,1,155.49,0.0,2025-08-08,Sur,Yes
50756,1179,Smartphone X,Electrónica,2,817.74,0.0,2025-07-07,Este,Yes
50757,1282,Juego Bloques 500pzs,Juguetes,3,42.43,0.0,2024-11-06,Norte,Yes
50758,1139,Juego Bloques 500pzs,Juguetes,3,45.94,,2024-10-01,Norte,Yes
50759,1068,Auriculares Pro,Electrónica,1,122.23,0.1,2025-02-20,Sur,Yes
50760,1188,Muñeca Interactiva,Juguetes,3,43.87,0.0,2024-08-23,Norte,Yes
50761,1028,Aspiradora Ciclónica,Hogar,1,168.87,0.0,2025-01-26,Este,Yes
50762,1068,Auriculares Pro,Electrónica,4,122.87,0.0,2025-08-31,Este,Yes
50763,1169,Zapatillas Running,Ropa,1,98.41,0.0,2024-06-17,Este,Yes
50764,1319,Coche Teledirigido,Juguetes,3,60.06,0.05,2025-04-27,Sur,Yes
50765,1313,Camiseta Básica,Ropa,4,11.57,0.15,2025-07-27,Este,Yes
50766,1105,Muñeca Interactiva,Juguetes,1,41.07,0.1,2024-12-21,Sur,Yes
50767,1169,Zapatillas Running,Ropa,1,97.59,0.0,2024-09-12,Norte,Yes
50768,1062,Portátil Air,Electrónica,4,1217.1,0.1,2024-07-18,Norte,Yes
50769,1303,Chaqueta Invierno,Ropa,1,78.77,0.1,2024-06-01,Este,Yes
50770,1099,Sartén Antiadherente,Hogar,1,32.97,0.0,2024-08-24,Oeste,Yes
50771,1320,Cafetera Espresso,Hogar,2,253.0,,2025-04-14,Norte,Yes
50772,1337,Muñeca Interactiva,Juguetes,6,39.16,0.05,2024-12-08,,Yes
50773,1276,Portátil Air,Electrónica,2,1145.2,0.2,2024-06-30,Este,Yes
50774,1133,Muñeca Interactiva,Juguetes,2,43.62,0.0,2024-12-23,Oeste,Yes
50775,1382,Sartén Antiadherente,Hogar,7,29.65,0.0,2025-05-19,Este,Yes
50776,1275,Auriculares Pro,Electrónica,2,132.86,0.05,2024-03-08,Este,Yes
50777,1259,Muñeca Interactiva,Juguetes,2,38.13,0.0,2024-03-12,,Yes
50778,1343,Chaqueta Invierno,Ropa,2,88.73,0.0,2025-08-09,Oeste,Yes
50779,1353,Aspiradora Ciclónica,Hogar,1,148.94,0.15,2025-04-15,Norte,Yes
50780,1032,Cafetera Espresso,Hogar,1,236.18,0.0,2025-01-11,Oeste,Yes
50781,1353,Smartphone X,Electrónica,3,651.55,0.05,2025-07-11,Norte,Yes
50782,1307,Portátil Air,Electrónica,1,1226.15,0.5,2025-01-18,Oeste,Yes
50783,1083,Cafetera Espresso,Hogar,3,225.07,0.05,2024-12-11,Norte,Yes
50784,1124,Camiseta Básica,Ropa,1,11.6,0.05,2024-06-25,Norte,No
50785,1302,Smartphone X,Electrónica,2,593.68,0.05,2025-05-20,Norte,Yes
50786,1087,Smartphone X,Electrónica,1,710.76,0.0,2025-04-24,Sur,Yes
50787,1181,Juego Bloques 500pzs,Juguetes,2,43.42,0.0,2024-08-10,Sur,Yes
50788,1276,Auriculares Pro,Electrónica,3,115.56,0.1,2025-04-09,Norte,Yes
50789,1261,Auriculares Pro,Electrónica,2,138.8,0.0,2025-04-04,Sur,Yes
50790,1364,Sartén Antiadherente,Hogar,1,29.07,0.0,2024-04-22,Sur,Yes
50791,1045,Auriculares Pro,Electrónica,1,136.2,,2024-05-28,Oeste,Yes
50792,1119,Aspiradora Ciclónica,Hogar,4,151.2,0.2,2025-01-21,Oeste,No
50793,1394,Sartén Antiadherente,Hogar,1,35.59,0.0,2025-02-06,Este,Yes
50794,1228,Aspiradora Ciclónica,Hogar,4,167.34,0.1,2025-02-25,,No
50795,1100,Zapatillas Running,Ropa,1,88.3,,2024-09-21,Sur,Yes
50796,1116,Juego Bloques 500pzs,Juguetes,1,42.11,0.05,2025-06-02,Oeste,Yes
50797,1136,Aspiradora Ciclónica,Hogar,3,165.74,0.0,2024-10-31,Norte,Yes
50798,1222,Chaqueta Invierno,Ropa,2,77.55,0.0,2024-06-22,Sur,Yes
50799,1114,Smartphone X,Electrónica,1,690.71,0.05,2024-05-03,Oeste,Yes
50800,1249,Camiseta Básica,Ropa,7,13.07,,2025-06-25,Oeste,Yes
